Sex,MouseID,Day,Hour,AvgActivity
Male,m3,35,12,9.983333333333333
Male,m3,35,13,9.316666666666666
Male,m3,35,14,9.35
Male,m3,35,15,28.483333333333334
Male,m3,35,16,7.5
Male,m3,35,17,3.7
Male,m3,35,18,0.016666666666666666
Male,m3,35,19,4.0
Male,m3,35,20,2.85
Male,m3,35,21,3.3333333333333335
Male,m3,35,22,6.583333333333333
Male,m3,35,23,11.266666666666667
Male,m3,36,0,22.41042068912714
Male,m3,36,1,60.43333333333333
Male,m3,36,2,47.61666666666667
Male,m3,36,3,47.9
Male,m3,36,4,19.0
Male,m3,36,5,37.083333333333336
Male,m3,36,6,39.95
Male,m3,36,7,45.160420689127136
Male,m3,36,8,56.70417471158761
Male,m3,36,9,6.1
Male,m3,36,10,40.71666666666667
Male,m3,36,11,0.5
Male,m3,36,12,18.05
Male,m3,36,13,7.866666666666666
Male,m3,36,14,20.916666666666668
Male,m3,36,15,1.7166666666666666
Male,m3,36,16,21.966666666666665
Male,m3,36,17,0.9333333333333333
Male,m3,36,18,1.4666666666666666
Male,m3,36,19,6.583333333333333
Male,m3,36,20,11.566666666666666
Male,m3,36,21,1.8833333333333333
Male,m3,36,22,11.21042068912714
Male,m3,36,23,12.933333333333334
Male,m3,37,0,11.933333333333334
Male,m3,37,1,51.833333333333336
Male,m3,37,2,57.266666666666666
Male,m3,37,3,28.483333333333334
Male,m3,37,4,23.843754022460473
Male,m3,37,5,36.46666666666667
Male,m3,37,6,22.783333333333335
Male,m3,37,7,45.54375402246047
Male,m3,37,8,47.166666666666664
Male,m3,37,9,37.63333333333333
Male,m3,37,10,24.65
Male,m3,37,11,3.4166666666666665
Male,m3,37,12,6.516666666666667
Male,m3,37,13,19.433333333333334
Male,m3,37,14,6.1
Male,m3,37,15,18.216666666666665
Male,m3,37,16,12.45
Male,m3,37,17,0.48333333333333334
Male,m3,37,18,1.45
Male,m3,37,19,5.666666666666667
Male,m3,37,20,15.466666666666667
Male,m3,37,21,1.8833333333333333
Male,m3,37,22,12.033333333333333
Male,m3,37,23,4.733333333333333
Male,m3,38,0,26.316666666666666
Male,m3,38,1,51.516666666666666
Male,m3,38,2,52.15
Male,m3,38,3,11.266666666666667
Male,m3,38,4,46.13333333333333
Male,m3,38,5,37.93333333333333
Male,m3,38,6,28.616666666666667
Male,m3,38,7,53.516666666666666
Male,m3,38,8,53.95
Male,m3,38,9,29.49375402246047
Male,m3,38,10,37.5
Male,m3,38,11,5.4
Male,m3,38,12,1.6
Male,m3,38,13,13.433333333333334
Male,m3,38,14,18.433333333333334
Male,m3,38,15,0.4
Male,m3,38,16,21.083333333333332
Male,m3,38,17,3.5833333333333335
Male,m3,38,18,1.7166666666666666
Male,m3,38,19,6.566666666666666
Male,m3,38,20,1.1
Male,m3,38,21,13.05
Male,m3,38,22,12.383333333333333
Male,m3,38,23,4.75
Male,m3,39,0,21.35
Male,m3,39,1,47.93333333333333
Male,m3,39,2,52.983333333333334
Male,m3,39,3,23.5
Male,m3,39,4,33.7770873557938
Male,m3,39,5,45.86042068912714
Male,m3,39,6,27.866666666666667
Male,m3,39,7,31.466666666666665
Male,m3,39,8,39.68333333333333
Male,m3,39,9,35.15
Male,m3,39,10,30.966666666666665
Male,m3,39,11,36.35
Male,m3,39,12,74.08333333333333
Male,m3,39,13,82.43961149055664
Male,m3,39,14,70.36669884635045
Male,m3,39,15,65.06042068912714
Male,m3,39,16,51.481262067381415
Male,m3,39,17,30.183333333333334
Male,m3,39,18,35.477087355793806
Male,m3,39,19,38.666666666666664
Male,m3,39,20,9.4
Male,m3,39,21,27.1
Male,m3,39,22,1.4666666666666666
Male,m3,39,23,16.15
Male,m3,40,0,43.416666666666664
Male,m3,40,1,50.43333333333333
Male,m3,40,2,19.083333333333332
Male,m3,40,3,6.583333333333333
Male,m3,40,4,12.6
Male,m3,40,5,20.8
Male,m3,40,6,15.816666666666666
Male,m3,40,7,33.583333333333336
Male,m3,40,8,56.95
Male,m3,40,9,14.733333333333333
Male,m3,40,10,7.433333333333334
Male,m3,40,11,12.633333333333333
Male,m3,40,12,32.6
Male,m3,40,13,47.71666666666667
Male,m3,40,14,52.93333333333333
Male,m3,40,15,46.86666666666667
Male,m3,40,16,41.833333333333336
Male,m3,40,17,59.75
Male,m3,40,18,30.65
Male,m3,40,19,32.833333333333336
Male,m3,40,20,22.466666666666665
Male,m3,40,21,28.216666666666665
Male,m3,40,22,20.983333333333334
Male,m3,40,23,23.166666666666668
Male,m3,41,0,16.55
Male,m3,41,1,31.95
Male,m3,41,2,22.25
Male,m3,41,3,10.366666666666667
Male,m3,41,4,32.93333333333333
Male,m3,41,5,10.25
Male,m3,41,6,11.833333333333334
Male,m3,41,7,23.6
Male,m3,41,8,29.05
Male,m3,41,9,25.416666666666668
Male,m3,41,10,9.15
Male,m3,41,11,19.916666666666668
Male,m3,41,12,24.883333333333333
Male,m3,41,13,18.766666666666666
Male,m3,41,14,47.0
Male,m3,41,15,31.8
Male,m3,41,16,20.366666666666667
Male,m3,41,17,18.2
Male,m3,41,18,0.06666666666666667
Male,m3,41,19,19.066666666666666
Male,m3,41,20,15.25
Male,m3,41,21,36.6
Male,m3,41,22,7.766666666666667
Male,m3,41,23,34.3
Male,m3,42,0,23.043754022460472
Male,m3,42,1,41.95
Male,m3,42,2,53.333333333333336
Male,m3,42,3,19.266666666666666
Male,m3,42,4,38.4
Male,m3,42,5,43.11666666666667
Male,m3,42,6,22.033333333333335
Male,m3,42,7,48.5
Male,m3,42,8,39.86666666666667
Male,m3,42,9,40.916666666666664
Male,m3,42,10,35.666666666666664
Male,m3,42,11,27.783333333333335
Male,m3,42,12,51.3
Male,m3,42,13,38.25
Male,m3,42,14,50.7770873557938
Male,m3,42,15,42.05
Male,m3,42,16,31.35
Male,m3,42,17,25.75
Male,m3,42,18,11.116666666666667
Male,m3,42,19,24.416666666666668
Male,m3,42,20,17.066666666666666
Male,m3,42,21,7.433333333333334
Male,m3,42,22,23.883333333333333
Male,m3,42,23,4.666666666666667
Male,m4,43,0,30.083333333333332
Male,m4,43,1,76.95
Male,m4,43,2,76.56666666666666
Male,m4,43,3,81.26666666666667
Male,m4,43,4,83.4
Male,m4,43,5,70.28333333333333
Male,m4,43,6,55.3
Male,m4,43,7,8.0
Male,m4,43,8,29.583333333333332
Male,m4,43,9,0.7666666666666667
Male,m4,43,10,13.25
Male,m4,43,11,26.383333333333333
Male,m4,43,12,1.6166666666666667
Male,m4,43,13,1.6166666666666667
Male,m4,43,14,14.15
Male,m4,43,15,1.1
Male,m4,43,16,4.433333333333334
Male,m4,43,17,6.35
Male,m4,43,18,1.2333333333333334
Male,m4,43,19,6.1
Male,m4,43,20,3.4166666666666665
Male,m4,43,21,10.0
Male,m4,43,22,9.283333333333333
Male,m4,43,23,19.416666666666668
Male,m4,44,0,28.266666666666666
Male,m4,44,1,75.96666666666667
Male,m4,44,2,70.76666666666667
Male,m4,44,3,73.21666666666667
Male,m4,44,4,69.03333333333333
Male,m4,44,5,71.8
Male,m4,44,6,76.45
Male,m4,44,7,17.216666666666665
Male,m4,44,8,38.09735886362314
Male,m4,44,9,6.066666666666666
Male,m4,44,10,1.7333333333333334
Male,m4,44,11,10.566666666666666
Male,m4,44,12,1.7
Male,m4,44,13,20.55
Male,m4,44,14,4.25
Male,m4,44,15,2.716666666666667
Male,m4,44,16,16.8
Male,m4,44,17,1.9
Male,m4,44,18,0.3333333333333333
Male,m4,44,19,10.933333333333334
Male,m4,44,20,4.116666666666666
Male,m4,44,21,13.183333333333334
Male,m4,44,22,11.7
Male,m4,44,23,5.716666666666667
Male,m4,45,0,40.75
Male,m4,45,1,71.65
Male,m4,45,2,67.46666666666667
Male,m4,45,3,60.6
Male,m4,45,4,65.36666666666666
Male,m4,45,5,66.55
Male,m4,45,6,66.03333333333333
Male,m4,45,7,13.983333333333333
Male,m4,45,8,71.43333333333334
Male,m4,45,9,12.1
Male,m4,45,10,17.433333333333334
Male,m4,45,11,4.816666666666666
Male,m4,45,12,7.7
Male,m4,45,13,2.5
Male,m4,45,14,14.966666666666667
Male,m4,45,15,2.2333333333333334
Male,m4,45,16,7.716666666666667
Male,m4,45,17,2.783333333333333
Male,m4,45,18,4.933333333333334
Male,m4,45,19,12.266666666666667
Male,m4,45,20,8.55
Male,m4,45,21,7.133333333333334
Male,m4,45,22,14.1
Male,m4,45,23,32.55
Male,m4,46,0,22.366666666666667
Male,m4,46,1,73.33333333333333
Male,m4,46,2,68.08333333333333
Male,m4,46,3,78.71666666666667
Male,m4,46,4,62.56666666666667
Male,m4,46,5,67.78333333333333
Male,m4,46,6,62.63333333333333
Male,m4,46,7,24.85
Male,m4,46,8,16.633333333333333
Male,m4,46,9,18.583333333333332
Male,m4,46,10,17.1
Male,m4,46,11,4.65
Male,m4,46,12,2.683333333333333
Male,m4,46,13,7.15
Male,m4,46,14,1.75
Male,m4,46,15,2.6
Male,m4,46,16,12.316666666666666
Male,m4,46,17,2.533333333333333
Male,m4,46,18,2.1
Male,m4,46,19,16.6
Male,m4,46,20,3.5166666666666666
Male,m4,46,21,27.097358863623136
Male,m4,46,22,4.366666666666666
Male,m4,46,23,37.916666666666664
Male,m4,47,0,41.35
Male,m4,47,1,59.68333333333333
Male,m4,47,2,65.05
Male,m4,47,3,69.88333333333334
Male,m4,47,4,64.5
Male,m4,47,5,67.73333333333333
Male,m4,47,6,73.2
Male,m4,47,7,66.7
Male,m4,47,8,41.483333333333334
Male,m4,47,9,18.983333333333334
Male,m4,47,10,1.9333333333333333
Male,m4,47,11,14.166666666666666
Male,m4,47,12,4.766666666666667
Male,m4,47,13,0.6333333333333333
Male,m4,47,14,14.9
Male,m4,47,15,0.95
Male,m4,47,16,1.2
Male,m4,47,17,13.383333333333333
Male,m4,47,18,0.7333333333333333
Male,m4,47,19,7.733333333333333
Male,m4,47,20,1.7333333333333334
Male,m4,47,21,22.466666666666665
Male,m4,47,22,7.183333333333334
Male,m4,47,23,14.4
Male,m4,48,0,36.833333333333336
Male,m4,48,1,68.86666666666666
Male,m4,48,2,68.58333333333333
Male,m4,48,3,79.7
Male,m4,48,4,87.0
Male,m4,48,5,84.41666666666667
Male,m4,48,6,104.15610212115921
Male,m4,48,7,99.6
Male,m4,48,8,59.88333333333333
Male,m4,48,9,19.4
Male,m4,48,10,6.75
Male,m4,48,11,17.683333333333334
Male,m4,48,12,1.0666666666666667
Male,m4,48,13,1.0166666666666666
Male,m4,48,14,10.283333333333333
Male,m4,48,15,0.45
Male,m4,48,16,4.533333333333333
Male,m4,48,17,0.016666666666666666
Male,m4,48,18,12.283333333333333
Male,m4,48,19,0.0
Male,m4,48,20,8.133333333333333
Male,m4,48,21,13.15
Male,m4,48,22,25.516666666666666
Male,m4,48,23,22.333333333333332
Male,m4,49,0,92.39735886362314
Male,m4,49,1,92.0
Male,m4,49,2,97.39735886362314
Male,m4,49,3,16.883333333333333
Male,m4,49,4,55.09735886362314
Male,m4,49,5,73.26138439391295
Male,m4,49,6,56.51402553028981
Male,m4,49,7,68.3
Male,m4,49,8,12.583333333333334
Male,m4,49,9,1.0
Male,m4,49,10,28.95
Male,m4,49,11,1.1833333333333333
Male,m4,49,12,2.85
Male,m4,49,13,1.8166666666666667
Male,m4,49,14,24.683333333333334
Male,m4,49,15,1.5333333333333334
Male,m4,49,16,5.066666666666666
Male,m4,49,17,0.9666666666666667
Male,m4,49,18,1.8166666666666667
Male,m4,49,19,3.35
Male,m4,49,20,17.9
Male,m4,49,21,2.65
Male,m4,49,22,24.733333333333334
Male,m4,49,23,12.3
Male,m4,50,0,51.233333333333334
Male,m4,50,1,57.2
Male,m4,50,2,25.383333333333333
Male,m4,50,3,26.766666666666666
Male,m4,50,4,58.68333333333333
Male,m4,50,5,37.28069219695647
Male,m4,50,6,46.54735886362314
Male,m4,50,7,3.1166666666666667
Male,m4,50,8,53.03333333333333
Male,m4,50,9,52.95
Male,m4,50,10,0.11666666666666667
Male,m4,50,11,0.0
Male,m4,50,12,5.033333333333333
Male,m4,50,13,0.65
Male,m4,50,14,10.35
Male,m4,50,15,5.183333333333334
Male,m4,50,16,1.8833333333333333
Male,m4,50,17,0.8166666666666667
Male,m4,50,18,1.2833333333333334
Male,m4,50,19,2.6
Male,m4,50,20,22.9
Male,m4,50,21,19.733333333333334
Male,m4,50,22,38.86402553028981
Male,m4,50,23,6.283333333333333
Male,m4,51,0,44.76402553028981
Male,m4,51,1,64.78333333333333
Male,m4,51,2,33.53333333333333
Male,m4,51,3,42.01402553028981
Male,m4,51,4,42.18333333333333
Male,m4,51,5,84.22805106057962
Male,m4,51,6,37.71138439391294
Male,m4,51,7,58.916666666666664
Male,m4,51,8,1.3666666666666667
Male,m4,51,9,3.55
Male,m4,51,10,57.167486515072156
Male,m4,51,11,0.05
Male,m4,51,12,0.8333333333333334
Male,m4,51,13,1.5166666666666666
Male,m4,51,14,1.2333333333333334
Male,m4,51,15,2.6666666666666665
Male,m4,51,16,2.5833333333333335
Male,m4,51,17,1.8
Male,m4,51,18,3.9166666666666665
Male,m4,51,19,3.783333333333333
Male,m4,51,20,13.483333333333333
Male,m4,51,21,18.983333333333334
Male,m4,51,22,15.0
Male,m4,51,23,21.983333333333334
Male,m4,52,0,37.46666666666667
Male,m4,52,1,50.494717727246275
Male,m4,52,2,31.383333333333333
Male,m4,52,3,6.616666666666666
Male,m4,52,4,52.05
Male,m4,52,5,48.43333333333333
Male,m4,52,6,50.233333333333334
Male,m4,52,7,0.55
Male,m4,52,8,0.4666666666666667
Male,m4,52,9,58.68333333333333
Male,m4,52,10,3.4833333333333334
Male,m4,52,11,1.8666666666666667
Male,m4,52,12,5.483333333333333
Male,m4,52,13,2.283333333333333
Male,m4,52,14,18.383333333333333
Male,m4,52,15,3.9166666666666665
Male,m4,52,16,3.9166666666666665
Male,m4,52,17,74.81402553028981
Male,m4,52,18,90.48333333333333
Male,m4,52,19,88.55
Male,m4,52,20,16.516666666666666
Male,m4,52,21,26.416666666666668
Male,m4,52,22,52.63333333333333
Male,m4,52,23,2.55
Male,m4,53,0,39.53333333333333
Male,m4,53,1,74.76666666666667
Male,m4,53,2,63.233333333333334
Male,m4,53,3,46.814025530289804
Male,m4,53,4,44.083333333333336
Male,m4,53,5,6.45
Male,m4,53,6,45.13333333333333
Male,m4,53,7,66.56666666666666
Male,m4,53,8,67.93333333333334
Male,m4,53,9,64.93333333333334
Male,m4,53,10,72.4640255302898
Male,m4,53,11,72.54735886362315
Male,m4,53,12,10.633333333333333
Male,m4,53,13,5.816666666666666
Male,m4,53,14,4.783333333333333
Male,m4,53,15,6.966666666666667
Male,m4,53,16,0.65
Male,m4,53,17,2.85
Male,m4,53,18,3.2
Male,m4,53,19,2.5
Male,m4,53,20,5.983333333333333
Male,m4,53,21,16.933333333333334
Male,m4,53,22,6.716666666666667
Male,m4,53,23,12.283333333333333
Male,m4,54,0,37.26402553028981
Male,m4,54,1,81.91666666666667
Male,m4,54,2,57.6
Male,m4,54,3,60.65
Male,m4,54,4,40.416666666666664
Male,m4,54,5,70.66666666666667
Male,m4,54,6,71.56402553028981
Male,m4,54,7,38.94735886362314
Male,m4,54,8,45.84735886362314
Male,m4,54,9,13.983333333333333
Male,m4,54,10,85.34735886362314
Male,m4,54,11,13.466666666666667
Male,m4,54,12,3.2666666666666666
Male,m4,54,13,2.7333333333333334
Male,m4,54,14,23.216666666666665
Male,m4,54,15,32.483333333333334
Male,m4,54,16,1.9166666666666667
Male,m4,54,17,0.6166666666666667
Male,m4,54,18,2.35
Male,m4,54,19,3.25
Male,m4,54,20,1.0833333333333333
Male,m4,54,21,10.75
Male,m4,54,22,17.45
Male,m4,54,23,20.316666666666666
Male,m4,55,0,36.980692196956475
Male,m4,55,1,60.983333333333334
Male,m4,55,2,24.366666666666667
Male,m4,55,3,39.65
Male,m4,55,4,75.56666666666666
Male,m4,55,5,54.15
Male,m4,55,6,46.983333333333334
Male,m4,55,7,55.2
Male,m4,55,8,65.23333333333333
Male,m4,55,9,27.866666666666667
Male,m4,55,10,2.6166666666666667
Male,m4,55,11,46.1
Male,m4,55,12,53.18333333333333
Male,m4,55,13,1.6
Male,m4,55,14,0.8333333333333334
Male,m4,55,15,25.133333333333333
Male,m4,55,16,0.5333333333333333
Male,m4,55,17,3.816666666666667
Male,m4,55,18,3.2
Male,m4,55,19,14.316666666666666
Male,m4,55,20,0.0
Male,m4,55,21,3.783333333333333
Male,m4,55,22,23.633333333333333
Male,m4,55,23,23.016666666666666
Male,m4,56,0,32.13333333333333
Male,m4,56,1,68.2
Male,m4,56,2,28.083333333333332
Male,m4,56,3,20.383333333333333
Male,m4,56,4,42.1
Male,m4,56,5,45.8
Male,m4,56,6,61.3
Male,m4,56,7,59.71666666666667
Male,m4,56,8,80.4
Male,m4,56,9,48.75
Male,m4,56,10,4.383333333333334
Male,m4,56,11,41.916666666666664
Male,m4,56,12,0.5833333333333334
Male,m4,56,13,0.0
Male,m4,56,14,0.0
Male,m4,56,15,0.0
Male,m4,56,16,0.0
Male,m4,56,17,0.0
Male,m4,56,18,0.0
Male,m4,56,19,0.0
Male,m4,56,20,0.0
Male,m4,56,21,0.0
Male,m4,56,22,0.0
Male,m4,56,23,0.0
Male,m5,57,0,58.6
Male,m5,57,1,48.95
Male,m5,57,2,51.71666666666667
Male,m5,57,3,69.8
Male,m5,57,4,62.0
Male,m5,57,5,69.38333333333334
Male,m5,57,6,6.5
Male,m5,57,7,15.15
Male,m5,57,8,12.55
Male,m5,57,9,3.6166666666666667
Male,m5,57,10,26.466666666666665
Male,m5,57,11,5.95
Male,m5,57,12,75.4935903649558
Male,m5,57,13,23.616666666666667
Male,m5,57,14,45.516666666666666
Male,m5,57,15,5.533333333333333
Male,m5,57,16,42.03333333333333
Male,m5,57,17,8.35
Male,m5,57,18,4.533333333333333
Male,m5,57,19,42.11025703162248
Male,m5,57,20,53.78333333333333
Male,m5,57,21,10.233333333333333
Male,m5,57,22,36.45
Male,m5,57,23,8.483333333333333
Male,m5,58,0,60.166666666666664
Male,m5,58,1,31.483333333333334
Male,m5,58,2,59.15
Male,m5,58,3,61.233333333333334
Male,m5,58,4,58.483333333333334
Male,m5,58,5,59.45
Male,m5,58,6,27.25
Male,m5,58,7,19.243590364955814
Male,m5,58,8,0.13333333333333333
Male,m5,58,9,10.733333333333333
Male,m5,58,10,7.5
Male,m5,58,11,17.783333333333335
Male,m5,58,12,24.633333333333333
Male,m5,58,13,19.883333333333333
Male,m5,58,14,61.266666666666666
Male,m5,58,15,2.95
Male,m5,58,16,2.783333333333333
Male,m5,58,17,20.866666666666667
Male,m5,58,18,0.6166666666666667
Male,m5,58,19,29.233333333333334
Male,m5,58,20,12.2
Male,m5,58,21,64.3
Male,m5,58,22,4.85
Male,m5,58,23,22.55
Male,m5,59,0,68.58333333333333
Male,m5,59,1,54.75
Male,m5,59,2,59.016666666666666
Male,m5,59,3,41.36666666666667
Male,m5,59,4,64.7
Male,m5,59,5,64.26666666666667
Male,m5,59,6,9.0
Male,m5,59,7,22.283333333333335
Male,m5,59,8,11.666666666666666
Male,m5,59,9,4.583333333333333
Male,m5,59,10,30.160257031622482
Male,m5,59,11,6.916666666666667
Male,m5,59,12,75.54359036495582
Male,m5,59,13,5.316666666666666
Male,m5,59,14,34.06666666666667
Male,m5,59,15,1.65
Male,m5,59,16,18.833333333333332
Male,m5,59,17,41.983333333333334
Male,m5,59,18,0.6333333333333333
Male,m5,59,19,16.433333333333334
Male,m5,59,20,10.9
Male,m5,59,21,36.083333333333336
Male,m5,59,22,27.5
Male,m5,59,23,59.06666666666667
Male,m5,60,0,54.31666666666667
Male,m5,60,1,50.11666666666667
Male,m5,60,2,46.15
Male,m5,60,3,69.48333333333333
Male,m5,60,4,38.5
Male,m5,60,5,1.9
Male,m5,60,6,30.916666666666668
Male,m5,60,7,7.15
Male,m5,60,8,26.033333333333335
Male,m5,60,9,9.65
Male,m5,60,10,4.8
Male,m5,60,11,15.516666666666667
Male,m5,60,12,18.15
Male,m5,60,13,20.45
Male,m5,60,14,6.683333333333334
Male,m5,60,15,29.166666666666668
Male,m5,60,16,32.1
Male,m5,60,17,29.4
Male,m5,60,18,1.4666666666666666
Male,m5,60,19,34.3
Male,m5,60,20,35.45
Male,m5,60,21,9.25
Male,m5,60,22,23.2
Male,m5,60,23,30.0
Male,m5,61,0,40.166666666666664
Male,m5,61,1,55.61666666666667
Male,m5,61,2,51.36666666666667
Male,m5,61,3,46.75
Male,m5,61,4,39.35
Male,m5,61,5,63.85
Male,m5,61,6,14.016666666666667
Male,m5,61,7,37.63333333333333
Male,m5,61,8,6.7
Male,m5,61,9,4.516666666666667
Male,m5,61,10,4.633333333333334
Male,m5,61,11,10.533333333333333
Male,m5,61,12,25.766666666666666
Male,m5,61,13,1.2666666666666666
Male,m5,61,14,36.416666666666664
Male,m5,61,15,7.166666666666667
Male,m5,61,16,31.35
Male,m5,61,17,3.3833333333333333
Male,m5,61,18,25.666666666666668
Male,m5,61,19,1.9833333333333334
Male,m5,61,20,32.35
Male,m5,61,21,7.476923698289147
Male,m5,61,22,17.083333333333332
Male,m5,61,23,31.85
Male,m5,62,0,57.766666666666666
Male,m5,62,1,43.18333333333333
Male,m5,62,2,35.53333333333333
Male,m5,62,3,54.28333333333333
Male,m5,62,4,46.766666666666666
Male,m5,62,5,48.1
Male,m5,62,6,7.333333333333333
Male,m5,62,7,13.283333333333333
Male,m5,62,8,16.383333333333333
Male,m5,62,9,10.633333333333333
Male,m5,62,10,5.583333333333333
Male,m5,62,11,8.2
Male,m5,62,12,36.03333333333333
Male,m5,62,13,9.983333333333333
Male,m5,62,14,54.0
Male,m5,62,15,3.9833333333333334
Male,m5,62,16,18.666666666666668
Male,m5,62,17,8.166666666666666
Male,m5,62,18,3.966666666666667
Male,m5,62,19,26.1
Male,m5,62,20,0.9833333333333333
Male,m5,62,21,15.05
Male,m5,62,22,39.4
Male,m5,62,23,56.18333333333333
Male,m5,63,0,50.016666666666666
Male,m5,63,1,51.11666666666667
Male,m5,63,2,47.416666666666664
Male,m5,63,3,45.56666666666667
Male,m5,63,4,52.6
Male,m5,63,5,39.333333333333336
Male,m5,63,6,4.75
Male,m5,63,7,15.733333333333333
Male,m5,63,8,39.38333333333333
Male,m5,63,9,1.25
Male,m5,63,10,19.433333333333334
Male,m5,63,11,2.3333333333333335
Male,m5,63,12,52.66025703162248
Male,m5,63,13,10.383333333333333
Male,m5,63,14,7.15
Male,m5,63,15,23.8
Male,m5,63,16,2.5833333333333335
Male,m5,63,17,23.166666666666668
Male,m5,63,18,5.883333333333334
Male,m5,63,19,22.983333333333334
Male,m5,63,20,4.616666666666666
Male,m5,63,21,7.183333333333334
Male,m5,63,22,32.733333333333334
Male,m5,63,23,27.85
Male,m5,64,0,51.7
Male,m5,64,1,50.516666666666666
Male,m5,64,2,36.15
Male,m5,64,3,50.166666666666664
Male,m5,64,4,59.583333333333336
Male,m5,64,5,24.433333333333334
Male,m5,64,6,11.666666666666666
Male,m5,64,7,6.583333333333333
Male,m5,64,8,16.283333333333335
Male,m5,64,9,9.783333333333333
Male,m5,64,10,1.2
Male,m5,64,11,21.15
Male,m5,64,12,26.183333333333334
Male,m5,64,13,8.116666666666667
Male,m5,64,14,24.01025703162248
Male,m5,64,15,38.7
Male,m5,64,16,2.4166666666666665
Male,m5,64,17,25.466666666666665
Male,m5,64,18,4.066666666666666
Male,m5,64,19,12.383333333333333
Male,m5,64,20,15.0
Male,m5,64,21,18.866666666666667
Male,m5,64,22,23.616666666666667
Male,m5,64,23,30.65
Male,m5,65,0,33.7
Male,m5,65,1,60.38333333333333
Male,m5,65,2,47.266666666666666
Male,m5,65,3,53.983333333333334
Male,m5,65,4,59.55
Male,m5,65,5,66.43333333333334
Male,m5,65,6,13.283333333333333
Male,m5,65,7,12.8
Male,m5,65,8,22.733333333333334
Male,m5,65,9,10.616666666666667
Male,m5,65,10,3.6
Male,m5,65,11,7.183333333333334
Male,m5,65,12,26.133333333333333
Male,m5,65,13,2.95
Male,m5,65,14,33.53333333333333
Male,m5,65,15,20.183333333333334
Male,m5,65,16,3.283333333333333
Male,m5,65,17,22.65
Male,m5,65,18,1.8833333333333333
Male,m5,65,19,18.35
Male,m5,65,20,15.983333333333333
Male,m5,65,21,5.4
Male,m5,65,22,22.983333333333334
Male,m5,65,23,40.25
Male,m5,66,0,39.6
Male,m5,66,1,48.483333333333334
Male,m5,66,2,46.833333333333336
Male,m5,66,3,44.766666666666666
Male,m5,66,4,52.766666666666666
Male,m5,66,5,26.0
Male,m5,66,6,23.116666666666667
Male,m5,66,7,3.5
Male,m5,66,8,24.683333333333334
Male,m5,66,9,1.9666666666666666
Male,m5,66,10,12.233333333333333
Male,m5,66,11,7.716666666666667
Male,m5,66,12,36.333333333333336
Male,m5,66,13,6.733333333333333
Male,m5,66,14,31.116666666666667
Male,m5,66,15,15.983333333333333
Male,m5,66,16,22.183333333333334
Male,m5,66,17,19.7
Male,m5,66,18,4.05
Male,m5,66,19,11.05
Male,m5,66,20,11.35
Male,m5,66,21,6.616666666666666
Male,m5,66,22,16.083333333333332
Male,m5,66,23,35.583333333333336
Male,m5,67,0,57.86666666666667
Male,m5,67,1,59.6
Male,m5,67,2,56.06666666666667
Male,m5,67,3,50.11666666666667
Male,m5,67,4,48.15
Male,m5,67,5,41.03333333333333
Male,m5,67,6,3.9
Male,m5,67,7,40.233333333333334
Male,m5,67,8,7.466666666666667
Male,m5,67,9,19.166666666666668
Male,m5,67,10,2.5
Male,m5,67,11,4.65
Male,m5,67,12,22.266666666666666
Male,m5,67,13,0.9666666666666667
Male,m5,67,14,34.25
Male,m5,67,15,10.033333333333333
Male,m5,67,16,18.633333333333333
Male,m5,67,17,1.5833333333333333
Male,m5,67,18,5.383333333333334
Male,m5,67,19,37.06666666666667
Male,m5,67,20,0.5166666666666667
Male,m5,67,21,9.316666666666666
Male,m5,67,22,40.493590364955814
Male,m5,67,23,10.0
Male,m5,68,0,56.083333333333336
Male,m5,68,1,62.13333333333333
Male,m5,68,2,50.9
Male,m5,68,3,47.13333333333333
Male,m5,68,4,58.31025703162248
Male,m5,68,5,27.866666666666667
Male,m5,68,6,19.983333333333334
Male,m5,68,7,30.75
Male,m5,68,8,23.266666666666666
Male,m5,68,9,1.35
Male,m5,68,10,18.116666666666667
Male,m5,68,11,2.5833333333333335
Male,m5,68,12,19.2
Male,m5,68,13,16.783333333333335
Male,m5,68,14,47.16025703162248
Male,m5,68,15,4.25
Male,m5,68,16,47.7
Male,m5,68,17,79.3
Male,m5,68,18,74.21666666666667
Male,m5,68,19,61.65
Male,m5,68,20,5.766666666666667
Male,m5,68,21,21.85
Male,m5,68,22,28.937180729911628
Male,m5,68,23,17.65
Male,m5,69,0,38.95
Male,m5,69,1,55.9
Male,m5,69,2,33.4
Male,m5,69,3,15.866666666666667
Male,m5,69,4,45.5
Male,m5,69,5,18.4
Male,m5,69,6,59.78333333333333
Male,m5,69,7,50.18333333333333
Male,m5,69,8,5.1
Male,m5,69,9,26.816666666666666
Male,m5,69,10,15.683333333333334
Male,m5,69,11,2.6666666666666665
Male,m5,69,12,31.31025703162248
Male,m5,69,13,4.883333333333334
Male,m5,69,14,4.833333333333333
Male,m5,69,15,31.966666666666665
Male,m5,69,16,44.53333333333333
Male,m5,69,17,2.2
Male,m5,69,18,25.366666666666667
Male,m5,69,19,4.433333333333334
Male,m5,69,20,33.31666666666667
Male,m5,69,21,6.993590364955813
Male,m5,69,22,33.7
Male,m5,69,23,45.233333333333334
Male,m5,70,0,58.35
Male,m5,70,1,60.05
Male,m5,70,2,71.05
Male,m5,70,3,84.51666666666667
Male,m5,70,4,81.38333333333334
Male,m5,70,5,55.86666666666667
